"REEF_ID_GR","UNIQUE_POO","SURVEY_ID","REEF_NAME","OCEAN","LOCATION","COUNTRY","LONGITUDE","LATITUDE","YEAR","DEPTH_AVE","DEPTH_MIN","DEPTH_MAX","HARD_COR_P","SUBREGION","ALGAE_P","NOTES","D_SOURCE","SUBREGION_","REGION","REGION_COD","OLDDIS","AREANAME","GISNAME","DESIGNATE","IUCNCAT","IUCNCAT_PO","SITE_CODE","TERRE","MPA_POLY","MPA","LON_CEN","LAT_CEN","YEAR_MPA2","YEAR_MPA","AREA_M","PERIMETER_","GRPMPA_ID","MPA_UID_ORIG","DISTANCE_ORIG","ORIG_MPA_UID","MPA_UID","MPA_UID_SE","DISTANCE_T","logit","MPA_CODE","YEAR.PROT","FIRST.SURVEY","z"
11113,9345,12378,"SAB07: Porites Point","Caribbean","Saba- Windward Netherlands Antilles","Netherlands",-63.25883,17.62933,1999,15,15,0,18.8,"Antilles",0,"","AGRRA",18,"Greater Carib",160,NA,"Saba","Saba","Marine Park","II","I_II",14005,"N","Y","Y",-63.262513,17.626418,1987,1987,1175887,11133,981,2277,0,"Y",2277,2277,0,-1.46305837733173,2277,12,1999,12
11114,9341,12379,"SAB03: Tent Reef","Caribbean","Saba- Windward Netherlands Antilles","Netherlands",-63.2585,17.61633,1999,9,9,0,8.8,"Antilles",0,"","AGRRA",18,"Greater Carib",160,NA,"Saba","Saba","Marine Park","II","I_II",14005,"N","Y","Y",-63.262513,17.626418,1987,1987,1175887,11133,981,2277,0,"Y",2277,2277,0,-2.33830317559612,2277,12,1999,12
11118,9347,12383,"SAB09: Green Island","Caribbean","Saba- Windward Netherlands Antilles","Netherlands",-63.228,17.64967,1999,7,7,0,7.3,"Antilles",0,"","AGRRA",18,"Greater Carib",160,NA,"Saba","Saba","Marine Park","II","I_II",14005,"Y","Y","Y",-63.233908,17.637044,1987,1987,5339805,28467,981,2279,0,"Y",2279,2279,0,-2.54149412441746,2279,12,1999,12
11121,9339,12386,"SAB01: Core Gut","Caribbean","Saba- Windward Netherlands Antilles","Netherlands",-63.215,17.63083,1999,10,10,0,14.2,"Antilles",0,"","AGRRA",18,"Greater Carib",160,NA,"Saba","Saba","Marine Park","II","I_II",14005,"Y","Y","Y",-63.233908,17.637044,1987,1987,5339805,28467,981,2279,0,"Y",2279,2279,0,-1.7987770418867,2279,12,1999,12
11139,8461,12404,"Ilet a Fijou","Caribbean","Grande Terre- Guadeloupe","France",-61.58333,16.35,2003,10,10,0,40.625,"Antilles",8.125,"nutrient indicator algae and fleshy seaweed","Reef Check",18,"Greater Carib",160,NA,"Grand Cul-de Sac Marin de la Guadeloupe","Grand Cul-de Sac Marin de la Guadeloupe","Marine Reserve","IV","III_IV",19270,"Y","Y","Y",-61.586653,16.357658,1987,1987,23270792,19859,363,3372,0,"Y",3372,3372,0,-0.379489621704904,3372,16,2003,16
11176,9651,12453,"South Bellairs2","Caribbean","","Barbados",-59.63889,13.13583,1997,3,3,0,20,"Antilles",0,"nutrient indicator algae and fleshy seaweed","Reef Check",18,"Greater Carib",160,NA,"Folkestone","Folkestone","Marine Reserve","II","I_II",27,"Y","N","Y",-59.64,13.13,1980,1980,2288309,5532,325,1984,0,"Y",1984,1984,0,-1.38629436111989,1984,17,1997,17
11177,7361,12454,"Atlantis2","Caribbean","","Barbados",-59.63767,13.12517,2002,12,12,0,54.375,"Antilles",11.25,"nutrient indicator algae and fleshy seaweed","Reef Check",18,"Greater Carib",160,NA,"Folkestone","Folkestone","Marine Reserve","II","I_II",27,"Y","N","Y",-59.64,13.13,1980,1980,2288309,5532,325,1984,0,"Y",1984,1984,0,0.175448677506193,1984,22,2002,22
11180,7362,12457,"Atlantis3","Caribbean","","Barbados",-59.63367,13.12517,2002,13,13,0,43.75,"Antilles",3.75,"nutrient indicator algae and fleshy seaweed","Reef Check",18,"Greater Carib",160,NA,"Folkestone","Folkestone","Marine Reserve","II","I_II",27,"Y","N","Y",-59.64,13.13,1980,1980,2288309,5532,325,1984,0,"Y",1984,1984,0,-0.251314428280906,1984,22,2002,22
11191,9022,12473,"Pedra do Silva","Caribbean","Recifes dos Itacolomis","Brazil",-39.09161,-16.88769,2002,5,5,0,28.125,"Brazil",25.625,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Corumbau","Corumbau","Marine Extractive Reserve","VI","V_VI",313632,"Y","N","Y",-39.066697,-16.933363,2000,2000,981481246,116731,233,2041,0,"Y",2041,2041,0,-0.93826963859293,2041,2,2002,2
11192,7517,12474,"Canudos","Caribbean","Recifes dos Itacolomis","Brazil",-39.08269,-16.8975,2002,3,3,0,25,"Brazil",0.625,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Corumbau","Corumbau","Marine Extractive Reserve","VI","V_VI",313632,"Y","N","Y",-39.066697,-16.933363,2000,2000,981481246,116731,233,2041,0,"Y",2041,2041,0,-1.09861228866811,2041,2,2002,2
11193,9021,12475,"Pedra de Leste","Caribbean","Parcel das Paredes","Brazil",-39.04481,-17.78669,2002,5,5,0,29.375,"Brazil",5.625,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Ponta da Baleia/Abrolhos","Ponta da Baleia/Abrolhos","State Environmental Protection Area","V","V_VI",115433,"Y","N","Y",-39.000099,-17.833456,1993,1993,3499507290,221610,867,1953,0,"Y",1953,1953,0,-0.877240217002282,1953,9,2002,9
11194,8592,12476,"Lingua da Siriba","Caribbean","Caravelas- Bahia- Arquipelago dos Abrolhos","Brazil",-38.71331,-17.96831,2002,4,4,0,35,"Brazil",20.625,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-0.619039208406224,2093,19,2002,19
11195,7500,12477,"Caldeiros (SAB4)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.70667,-17.9625,2000,3,3,0,7.4,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-2.52680914144201,2093,17,2000,17
11196,8770,12478,"Mato Verde West (SAB3)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.70367,-17.96533,2000,6,6,0,7.8,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-2.469836396867,2093,17,2000,17
11197,7499,12479,"Caldeiros - Redonda (SAB5)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.70333,-17.96417,2000,4,4,0,12,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.99243016469021,2093,17,2000,17
11198,9155,12480,"Portinho Norte West (SAB6)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.70183,-17.96,2000,4,4,0,6.8,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-2.61782510950948,2093,17,2000,17
11199,8768,12481,"Mato Verde Central (SAB2)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.701,-17.96367,2000,5,5,0,6.4,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-2.68273239311792,2093,17,2000,17
11200,9154,12482,"Portinho Norte (SAB7)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.69967,-17.96133,2000,4,4,0,11.3,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-2.06045716359724,2093,17,2000,17
11201,8769,12483,"Mato Verde East (SAB1)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.69517,-17.9815,2000,4,4,0,3.5,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-3.31678003984957,2093,17,2000,17
11202,7510,12484,"Canal Portinho Norte (SAB8)","Caribbean","Abrolhos Reefs- Ilha Santa Bárbara","Brazil",-38.69233,-17.96733,2000,4,4,0,6.9,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-2.60215277267981,2093,17,2000,17
11203,7808,12485,"Chapeirao da Debora","Caribbean","Caravelas- Bahia","Brazil",-38.67181,-17.97028,2002,10,10,0,35,"Brazil",10,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-0.619039208406224,2093,19,2002,19
11203,7809,12551,"Chapeirao da Debora","Caribbean","Caravelas- Bahia","Brazil",-38.67181,-17.97028,2005,7,7,0,23.125,"Brazil",10,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.20126644272819,2093,19,2002,22
11204,7805,12486,"Chapeirao Abrolhos","Caribbean","Caravelas- Bahia","Brazil",-38.67144,-17.97739,2005,9,9,0,20.625,"Brazil",6.875,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.34767952499211,2093,22,2005,22
11205,7812,12487,"Chapeirao dos Abrolhos","Caribbean","Arquipelago dos Abrolhos","Brazil",-38.67131,-17.99711,2002,8,8,0,34.375,"Brazil",0,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-0.646627164925052,2093,19,2002,19
11206,7810,12488,"Chapeirao do Pierre","Caribbean","Parcel dos Abrolhos","Brazil",-38.67019,-17.96269,2002,9,9,0,26.25,"Brazil",1.25,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.0330150061823,2093,19,2002,19
11206,7811,12489,"Chapeirao do Pierre","Caribbean","Parcel dos Abrolhos","Brazil",-38.67019,-17.96269,2005,8,8,0,21.25,"Brazil",4.375,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.30992138233532,2093,19,2002,22
11207,7801,12490,"Chapeiro 3 (PAB3)","Caribbean","Abrolhos Reefs- Parcel Dos Abrolhos","Brazil",-38.6695,-17.992,2000,7,7,0,26,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.04596855518269,2093,17,2000,17
11208,7800,12491,"Chapeiro 2 (PAB2)","Caribbean","Abrolhos Reefs- Parcel Dos Abrolhos","Brazil",-38.66733,-17.98333,2000,7,7,0,19.9,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.39255612234387,2093,17,2000,17
11209,7807,12492,"Chapeirao da Barracuda","Caribbean","Parcel dos Abrolhos- Caravelas- Bahia","Brazil",-38.66019,-17.90081,2002,8,8,0,36.25,"Brazil",1.25,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-0.564529802737852,2093,19,2002,19
11210,7804,12493,"Chapeiro 6 (PAB6)","Caribbean","Abrolhos Reefs- Parcel Dos Abrolhos","Brazil",-38.656,-17.94,2000,6,6,0,14.6,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.76632457208023,2093,17,2000,17
11211,7802,12494,"Chapeiro 4 (PAB4)","Caribbean","Abrolhos Reefs- Parcel Dos Abrolhos","Brazil",-38.65567,-17.968,2000,7,7,0,21.8,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.27735967775622,2093,17,2000,17
11212,7803,12495,"Chapeiro 5 (PAB5)","Caribbean","Abrolhos Reefs- Parcel Dos Abrolhos","Brazil",-38.65333,-17.95517,2000,6,6,0,22.6,"Brazil",0,"","AGRRA",27,"Brazil",110,NA,"Abrolhos","Abrolhos","Marine National Park","II","I_II",81060,"Y","Y","Y",-38.661165,-17.923509,1983,1983,1583305061,213867,5,2093,0,"Y",2093,2093,0,-1.23103687431744,2093,17,2000,17
11233,7385,12519,"Barretinha","Caribbean","","Brazil",-33.82314,-3.86122,2003,3,3,0,38.75,"Brazil",11.25,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Atol das Rocas","Atol das Rocas","Biological Reserve","Ia","I_II",46,"Y","N","Y",-33.779436,-3.849873,1979,1979,362332271,67659,51,1946,0,"Y",1946,1946,0,-0.45783309362548,1946,24,2003,24
11234,8289,12520,"False Barreta 2","Caribbean","","Brazil",-33.81872,-3.86039,2003,4,4,0,31.25,"Brazil",11.875,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Atol das Rocas","Atol das Rocas","Biological Reserve","Ia","I_II",46,"Y","N","Y",-33.779436,-3.849873,1979,1979,362332271,67659,51,1946,0,"Y",1946,1946,0,-0.78845736036427,1946,24,2003,24
11235,7384,12521,"Barretao","Caribbean","","Brazil",-33.802,-3.85722,2003,5,5,0,14.375,"Brazil",70.625,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Atol das Rocas","Atol das Rocas","Biological Reserve","Ia","I_II",46,"Y","N","Y",-33.779436,-3.849873,1979,1979,362332271,67659,51,1946,0,"Y",1946,1946,0,-1.78448670989898,1946,24,2003,24
11236,10158,12522,"Ze Ramos","Caribbean","Fernando de Noronha- Pernambuco","Brazil",-32.44783,-3.85428,2005,10,10,0,21.875,"Brazil",0,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Fernando de Noronha","Fernando de Noronha.","Marine National Park","II","I_II",41087,"Y","Y","Y",-32.403222,-3.862145,1988,1988,108214996,58120,318,2089,0,"Y",2089,2089,0,-1.27296567581289,2089,17,2005,17
11237,10159,12523,"Ze Ramos A","Caribbean","Fernando de Noronha- Pernambuco","Brazil",-32.44681,-3.85314,2002,14,14,0,38.125,"Brazil",27.5,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Fernando de Noronha","Fernando de Noronha.","Marine National Park","II","I_II",41087,"Y","Y","Y",-32.403222,-3.862145,1988,1988,108214996,58120,318,2089,0,"Y",2089,2089,0,-0.484245985961279,2089,14,2002,14
11237,10160,12592,"Ze Ramos A","Caribbean","Fernando de Noronha- Pernambuco","Brazil",-32.44681,-3.85314,2003,14,14,0,27.5,"Brazil",16.875,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Fernando de Noronha","Fernando de Noronha.","Marine National Park","II","I_II",41087,"Y","Y","Y",-32.403222,-3.862145,1988,1988,108214996,58120,318,2089,0,"Y",2089,2089,0,-0.969400557188104,2089,14,2002,15
11238,10161,12524,"Ze Ramos B","Caribbean","Fernando de Noronha- Pernambuco","Brazil",-32.44658,-3.85289,2003,14,14,0,40,"Brazil",13.75,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Fernando de Noronha","Fernando de Noronha.","Marine National Park","II","I_II",41087,"Y","Y","Y",-32.403222,-3.862145,1988,1988,108214996,58120,318,2089,0,"Y",2089,2089,0,-0.405465108108164,2089,15,2003,15
11242,7486,12528,"Buraco do Inferno","Caribbean","Fernando de Noronha- Pernambuco","Brazil",-32.38169,-3.8085,2002,8,8,0,1.875,"Brazil",43.125,"nutrient indicator algae and fleshy seaweed","Reef Check",27,"Brazil",110,NA,"Fernando de Noronha","Fernando de Noronha.","Marine National Park","II","I_II",41087,"Y","Y","Y",-32.403222,-3.862145,1988,1988,108214996,58120,318,2089,0,"Y",2089,2089,0,-3.9576335166802,2089,14,2002,14
11248,12041,12627,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1976,1,1,2,11.75,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.01632045522324,3262,7,1976,7
11248,10957,12604,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1988,3,1,11,20.65,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.34615312756538,3262,7,1976,19
11248,10958,12620,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1989,6,1,11,22.413,"E. Caribbean",2.507,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.24175873972019,3262,7,1976,20
11248,10959,12610,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1990,5,1,11,11.651,"E. Caribbean",1.135,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.02590286684472,3262,7,1976,21
11248,11725,12613,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1991,7,7,NA,19.47,"E. Caribbean",4.199,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.41975496642335,3262,7,1976,22
11248,10940,12605,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1992,7,7,NA,17.453,"E. Caribbean",7.25,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.55385627445192,3262,7,1976,23
11248,10941,12606,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1993,7,7,NA,21.604,"E. Caribbean",5.5,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.28889442291597,3262,7,1976,24
11248,10942,12622,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1994,7,7,NA,18.396,"E. Caribbean",10,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.48974503069881,3262,7,1976,25
11248,10943,12608,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1995,7,7,NA,21.226,"E. Caribbean",3,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.3113561478404,3262,7,1976,26
11248,10944,12609,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1996,5,3,4,13.096,"E. Caribbean",2.5,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-1.89249722106262,3262,7,1976,27
11248,10962,12628,"BI-2","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1997,3,3,4,6.1,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.73394161503495,3262,7,1976,28
11249,12242,13671,"BI-1","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1978,1,1,3,9.305,"E. Caribbean",20.417,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.27695033871572,3262,9,1978,9
11249,11771,12624,"BI-1","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1988,2,1,12,6.057,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.74147358736796,3262,9,1978,19
11250,12042,12611,"BI-3","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1976,6,1,7,35.325,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.604783799501502,3262,7,1976,7
11250,11733,12625,"BI-3","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1988,3,1,11,7.028,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.58239620222733,3262,7,1976,19
11250,12048,12629,"BI-3","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1989,3,1,11,6.888,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.60402230251425,3262,7,1976,20
11250,10938,12607,"BI-3","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1990,3,1,11,4.2,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-3.12717815968749,3262,7,1976,21
11251,11744,12612,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1988,3,1,9,10.461,"E. Caribbean",NA,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-2.14702022819584,3262,19,1988,19
11251,11789,12614,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1989,4,4,NA,32.856,"E. Caribbean",6.232,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.714705190126269,3262,19,1988,20
11251,11763,12615,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1990,4,4,NA,31.436,"E. Caribbean",2.646,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.779813882640882,3262,19,1988,21
11251,11765,12621,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1991,4,4,NA,34.829,"E. Caribbean",3.921,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.626564211625901,3262,19,1988,22
11251,10948,12616,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1992,4,4,NA,34.434,"E. Caribbean",3.25,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.644012820552756,3262,19,1988,23
11251,10949,12617,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1993,4,4,NA,35,"E. Caribbean",7.25,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.619039208406224,3262,19,1988,24
11251,10950,12618,"BI-4","Caribbean","St. Croix- U. S. Virgin Isl","United States",NA,NA,1994,4,4,NA,38.396,"E. Caribbean",9,"","Bruno Lab",21,"Greater Cari",160,NA,"Buck Island","Buck Island","National Monument","III","III_IV",0,"Y","Y","Y",-64.622218,17.810265,1969,1969,77262586,32711,132,3262,0,"Y",3262,3262,0,-0.472773515994929,3262,19,1988,25
